sampno,perno,age,gender,ethnicity,ethnic_oth,education,drivingfreq,transitfreq,employment,commutework,worktransport,worktransport_oth,commutedist,weeklycommute,workdays,workvehicle,enrolled,schooltransport,schoolcommute,pevowner
5872,2,,1,6,-1,2,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0
5873,1,,1,2,-1,1,1,0,2,1,1,-1,5,20,2,2,4,-1,-1,0
5873,2,,2,2,-1,3,1,0,1,1,1,-1,10,80,5,2,4,-1,-1,0
5873,3,,2,2,-1,6,1,5,1,1,1,-1,5,50,6,1,4,-1,-1,0
5873,4,,1,2,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5876,1,,2,2,-1,8,2,6,1,1,8,plane,10,10,2,3,4,-1,-1,0
5876,2,,2,2,-1,8,3,0,1,1,5,-1,1,0,5,3,4,-1,-1,0
5880,1,,1,6,-1,6,1,8,1,1,1,-1,100,800,5,2,4,-1,-1,1
5880,2,,2,6,-1,6,1,8,1,1,1,-1,100,700,5,2,4,-1,-1,1
5889,1,,2,6,-1,8,3,12,1,1,3,-1,20,200,5,3,4,-1,-1,0
5891,1,,2,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5893,1,,2,4,-1,4,1,0,2,1,1,-1,10,50,5,2,3,-1,-1,0
5895,1,,1,6,-1,5,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0
5895,2,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5896,1,,2,6,-1,6,1,0,1,1,1,-1,32,192,6,2,4,-1,-1,0
5896,2,,1,6,-1,6,1,0,1,1,1,-1,90,182,6,2,4,-1,-1,0
5898,1,,2,6,-1,8,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0
5898,2,,1,6,-1,8,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0
5899,1,,2,2,-1,4,1,0,1,1,1,-1,5,25,5,2,4,-1,-1,0
5899,2,,1,2,-1,6,2,4,1,1,3,-1,15,30,5,2,4,-1,-1,0
5900,1,,1,2,-1,6,1,5,1,1,1,-1,33,99,5,2,1,1,66,0
5900,2,,2,4,-1,6,1,6,4,-1,-1,-1,-1,-1,-1,-1,1,1,55,0
5901,1,,2,6,-1,5,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5902,1,,1,6,-1,8,2,1,1,1,4,-1,3,5,2,3,4,-1,-1,0
5904,1,,1,6,-1,6,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5904,2,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5905,1,,2,6,-1,6,2,0,2,1,1,-1,5,30,3,2,4,-1,-1,0
5906,1,,2,6,-1,8,2,1,1,1,7,-1,6,0,5,3,4,-1,-1,0
5906,2,,1,6,-1,8,1,0,1,1,2,-1,5,50,5,2,4,-1,-1,0
5934,1,,2,2,-1,6,2,8,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5934,2,,1,2,-1,6,1,0,1,1,1,-1,7,40,5,2,4,-1,-1,0
5936,1,,2,6,-1,6,1,4,1,1,1,-1,5,50,5,2,4,-1,-1,0
5936,2,,1,7,n.a,6,1,2,1,1,1,-1,20,100,5,2,4,-1,-1,0
5967,1,,2,6,-1,6,1,0,1,1,1,-1,3,100,5,2,4,-1,-1,0
5967,2,,1,6,-1,2,1,0,5,1,1,-1,3,200,5,2,4,-1,-1,0
5968,1,,1,6,-1,8,1,0,1,1,1,-1,3,3,5,2,4,-1,-1,0
5969,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5969,2,,1,6,-1,2,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5970,1,,2,3,-1,2,1,2,1,1,1,-1,5,5,1,2,4,-1,-1,0
5971,1,,2,6,-1,4,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0
5971,2,,1,6,-1,4,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0
5972,1,,1,2,-1,8,2,2,4,-1,-1,-1,-1,-1,-1,-1,1,7,7,0
5972,2,,2,2,-1,6,1,0,1,1,1,-1,30,250,4,2,4,-1,-1,0
5973,1,,2,2,-1,7,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
5974,1,,2,2,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5974,2,,1,2,-1,8,1,5,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5974,3,,2,2,-1,2,1,3,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5975,1,,2,6,-1,6,2,4,1,1,3,-1,3,6,5,3,4,-1,-1,0
5981,1,,2,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5981,2,,1,6,-1,4,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5983,1,,2,6,-1,6,2,0,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0
5983,2,,2,6,-1,5,2,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
5983,3,,1,6,-1,5,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
6013,1,,2,4,-1,7,2,0,1,1,7,-1,4,0,5,1,4,-1,-1,0
6013,2,,1,6,-1,7,3,0,1,1,7,-1,5,50,5,3,4,-1,-1,0
6014,1,,2,6,-1,6,3,10,1,1,4,-1,4,35,5,3,4,-1,-1,0
6014,2,,1,6,-1,6,3,10,1,1,2,-1,6,60,5,3,4,-1,-1,0
6017,1,,2,6,-1,6,1,0,2,1,1,-1,10,50,5,2,4,-1,-1,0
6017,2,,1,6,-1,6,1,0,1,1,1,-1,25,100,5,2,4,-1,-1,0
6018,1,,2,2,-1,8,2,10,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6018,2,,1,6,-1,8,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
6019,1,,2,6,-1,8,2,3,1,1,1,-1,5,30,5,2,2,1,10,0
6019,2,,1,6,-1,8,3,2,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6020,1,,1,6,-1,8,3,0,1,1,1,-1,35,450,4,2,4,-1,-1,0
6020,2,,1,6,-1,6,2,2,1,1,1,-1,20,150,2,2,4,-1,-1,0
6020,3,,2,6,-1,6,2,4,2,1,1,-1,8,80,4,2,4,-1,-1,0
6020,4,,2,6,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6021,1,,2,6,-1,4,1,0,1,1,1,-1,7,94,5,2,4,-1,-1,1
6021,2,,1,6,-1,5,1,0,1,1,1,-1,7,76,5,2,4,-1,-1,1
6021,3,,1,6,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6022,1,,2,2,-1,4,2,10,2,1,5,-1,0,0,3,3,1,4,1,0
6029,1,,1,2,-1,5,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6029,2,,2,3,-1,2,1,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6029,3,,2,2,-1,4,2,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6034,1,,1,6,-1,6,1,2,1,1,1,-1,4,50,5,1,4,-1,-1,0
6034,2,,2,4,-1,5,2,1,2,1,4,-1,6,15,2,1,2,7,2,0
6035,1,,1,2,-1,2,1,5,1,1,3,-1,20,60,5,2,4,-1,-1,0
6035,2,,2,6,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6041,1,,1,4,-1,6,1,0,1,1,1,-1,5,4,4,2,4,-1,-1,0
6041,2,,2,4,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6042,1,,1,2,-1,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,1,3,15,0
6042,2,,2,2,-1,3,2,11,2,1,3,-1,13,31,1,1,2,3,13,0
6042,3,,1,2,-1,2,3,12,1,2,-1,-1,-1,-1,-1,-1,1,1,21,0
6044,1,,2,4,-1,4,1,0,2,1,1,-1,20,400,5,2,4,-1,-1,0
6044,2,,1,6,-1,4,1,0,1,1,1,-1,40,440,6,2,4,-1,-1,0
6047,1,,2,6,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6047,2,,1,6,-1,4,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6051,1,,1,8,-1,8,2,0,1,1,7,-1,2,0,5,3,4,-1,-1,0
6051,2,,2,8,-1,6,4,0,2,1,7,-1,2,0,5,3,4,-1,-1,0
6052,1,,1,6,-1,6,1,0,1,1,1,-1,30,150,5,2,4,-1,-1,0
6052,2,,2,6,-1,8,2,0,2,1,2,-1,20,120,5,1,4,-1,-1,0
6053,1,,2,2,-1,6,1,6,1,2,-1,-1,-1,-1,-1,-1,1,2,7,0
6060,1,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6060,2,,1,4,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6060,3,,2,4,-1,6,1,0,1,1,1,-1,15,105,7,2,2,1,15,0
6061,1,,2,6,-1,6,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6061,2,,1,6,-1,6,1,0,1,1,1,-1,4,0,5,2,4,-1,-1,0
6062,1,,1,6,-1,7,1,6,1,1,1,-1,150,165,6,2,4,-1,-1,1
6062,2,,2,6,-1,6,1,5,2,1,1,-1,120,120,5,2,2,1,45,1
6064,1,,2,5,-1,5,2,0,3,1,2,-1,20,200,5,1,4,-1,-1,0
6067,1,,1,6,-1,7,1,0,1,1,1,-1,4,40,5,2,4,-1,-1,0
6069,1,,2,6,-1,7,1,0,1,1,1,-1,20,40,5,2,4,-1,-1,1
6069,2,,1,6,-1,6,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6070,1,,1,1,-1,4,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0
6070,2,,2,5,-1,4,1,0,1,1,1,-1,4,20,5,2,4,-1,-1,0
6070,3,,2,5,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6071,1,,2,4,-1,6,1,0,1,1,1,-1,30,300,5,2,4,-1,-1,0
6071,2,,2,2,-1,6,1,0,1,1,1,-1,30,300,5,2,4,-1,-1,0
6073,1,,2,6,-1,5,1,0,2,1,1,-1,30,240,4,2,4,-1,-1,0
6077,1,,2,4,-1,6,1,0,1,1,1,-1,3,30,5,1,4,-1,-1,0
6077,2,,1,4,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6078,1,,1,6,-1,4,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6078,2,,2,6,-1,3,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6081,1,,2,4,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0
6081,2,,1,4,-1,4,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0
6082,1,,2,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6082,2,,1,4,-1,4,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6087,1,,1,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6087,2,,2,6,-1,5,1,0,2,1,1,-1,5,20,3,1,4,-1,-1,0
6087,3,,1,6,-1,3,3,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6090,1,,1,1,-1,8,1,0,1,1,1,-1,12,120,5,2,4,-1,-1,0
6090,2,,1,6,-1,8,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
6090,3,,1,6,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6092,1,,2,6,-1,7,1,0,2,1,1,-1,10,0,5,2,4,-1,-1,0
6092,2,,1,6,-1,2,1,0,5,1,1,-1,10,0,5,2,4,-1,-1,0
6093,1,,1,2,-1,8,1,4,2,2,-1,-1,-1,-1,-1,-1,1,2,4,0
6094,1,,1,6,-1,8,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
6094,2,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6098,1,,1,6,-1,4,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6098,2,,2,7,Portuguese,3,1,0,1,1,1,-1,12,60,5,2,4,-1,-1,0
6100,1,,1,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6100,2,,2,6,-1,2,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6101,1,,2,6,-1,4,1,0,1,1,1,-1,15,75,5,2,4,-1,-1,0
6101,2,,1,6,-1,2,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6102,1,,2,6,-1,5,1,0,1,1,1,-1,30,300,5,2,4,-1,-1,0
6102,2,,1,6,-1,4,1,0,1,1,1,-1,10,200,5,2,4,-1,-1,0
6102,3,,2,6,-1,4,1,0,2,1,1,-1,10,80,4,2,4,-1,-1,0
6102,4,,1,4,-1,2,1,0,2,1,1,-1,10,80,4,2,4,-1,-1,0
6104,1,,2,1,-1,3,2,40,2,2,-1,-1,-1,-1,-1,-1,1,3,4,1
6104,2,,1,2,-1,2,1,36,2,2,-1,-1,-1,-1,-1,-1,1,2,30,1
6106,1,,2,6,-1,2,5,20,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6106,2,,1,6,-1,2,1,25,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6110,1,,1,6,-1,6,2,0,1,1,7,-1,2,2,5,2,4,-1,-1,0
6110,2,,2,6,-1,6,2,0,1,1,1,-1,1,10,5,2,4,-1,-1,0
6111,1,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,2,1,3,0
6111,2,,1,6,-1,6,1,0,1,1,1,-1,6,50,5,2,2,1,6,0
6112,1,,2,3,-1,2,1,0,1,1,1,-1,1,5,5,2,4,-1,-1,0
6112,2,,2,3,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6112,3,,2,3,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6115,1,,1,6,-1,2,1,2,1,2,-1,-1,-1,-1,-1,-1,1,2,14,0
6116,1,,1,6,-1,8,1,2,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6116,2,,2,6,-1,8,1,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6118,1,,1,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6118,2,,2,6,-1,6,1,0,2,1,1,-1,10,100,5,2,4,-1,-1,0
6119,1,,2,6,-1,6,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6119,2,,1,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6120,1,,2,6,-1,8,2,0,1,1,1,-1,32,128,2,2,4,-1,-1,1
6120,2,,2,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,1
6121,1,,1,6,-1,8,1,0,1,1,1,-1,16,160,5,2,4,-1,-1,1
6121,2,,2,6,-1,8,1,0,2,1,1,-1,16,100,3,2,4,-1,-1,1
6122,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6122,2,,1,6,-1,6,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6122,3,,2,6,-1,6,2,2,2,1,1,-1,2,12,3,2,4,-1,-1,0
6124,1,,1,6,-1,6,2,3,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6124,2,,2,6,-1,5,1,2,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6129,1,,1,6,-1,6,1,22,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6129,2,,2,6,-1,6,1,20,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6130,1,,1,6,-1,6,1,3,1,1,1,-1,20,140,6,1,3,-1,-1,0
6130,2,,2,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6134,1,,2,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6134,2,,1,6,-1,6,3,0,1,1,2,-1,21,105,5,1,4,-1,-1,0
6134,3,,2,6,-1,2,5,0,2,1,2,-1,10,30,3,3,4,-1,-1,0
6134,4,,2,6,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6135,1,,2,6,-1,6,1,1,1,1,1,-1,10,11,5,2,4,-1,-1,0
6135,2,,1,6,-1,7,2,2,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6137,1,,1,6,-1,8,1,3,1,1,1,-1,14,140,4,1,4,-1,-1,0
6137,2,,2,6,-1,7,3,0,1,1,4,-1,5,25,5,3,4,-1,-1,0
6138,1,,2,6,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6143,1,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6143,2,,1,6,-1,6,1,0,2,1,1,-1,8,96,6,2,4,-1,-1,0
6144,1,,2,6,-1,6,1,0,1,1,2,-1,4,0,5,2,4,-1,-1,0
6144,2,,1,6,-1,6,1,0,1,1,2,-1,4,0,5,2,4,-1,-1,0
6145,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6145,2,,1,6,-1,5,1,0,1,1,2,-1,30,150,5,1,4,-1,-1,0
6152,1,,2,6,-1,6,1,0,2,1,1,-1,5,30,3,2,4,-1,-1,0
6153,1,,2,6,-1,8,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
6153,2,,1,3,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6153,3,,2,3,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6155,1,,1,6,-1,6,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0
6155,2,,2,4,-1,4,1,0,2,1,1,-1,15,90,3,2,4,-1,-1,0
6156,1,,1,6,-1,6,1,1,1,1,1,-1,50,500,5,2,4,-1,-1,0
6156,2,,2,6,-1,6,3,10,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6160,1,,2,4,-1,6,2,4,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6160,2,,1,4,-1,6,2,7,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6163,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6163,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6164,1,,2,4,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6164,2,,1,4,-1,2,1,0,1,1,1,-1,9,108,6,2,4,-1,-1,0
6167,1,,2,6,-1,6,1,0,1,1,1,-1,2,20,5,2,4,-1,-1,0
6167,2,,1,6,-1,3,1,0,1,1,6,-1,20,240,6,2,4,-1,-1,0
6171,1,,1,2,-1,7,1,1,1,1,2,-1,5,50,5,2,3,-1,-1,0
6171,2,,2,2,-1,6,1,0,1,1,2,-1,30,300,5,2,4,-1,-1,0
6172,1,,2,2,-1,6,1,0,1,1,1,-1,8,120,5,2,4,-1,-1,0
6172,2,,1,6,-1,6,1,0,1,1,1,-1,16,170,5,2,4,-1,-1,0
6172,3,,2,2,-1,4,4,10,1,1,4,-1,7,0,5,3,4,-1,-1,0
6172,4,,2,2,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,1,1,40,0
6176,1,,2,6,-1,8,1,10,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6176,2,,1,6,-1,6,2,5,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6177,1,,1,6,-1,4,1,1,5,1,1,-1,1,7,5,1,4,-1,-1,1
6177,2,,2,3,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
6178,1,,2,6,-1,7,1,0,1,1,1,-1,6,60,5,2,4,-1,-1,0
6178,2,,1,6,-1,6,1,0,1,1,1,-1,4,20,5,2,4,-1,-1,0
6180,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6183,1,,1,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6183,2,,2,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6185,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6185,2,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6185,3,,1,1,-1,6,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6186,1,,2,8,-1,6,1,0,2,1,1,-1,8,80,5,2,4,-1,-1,0
6186,2,,1,6,-1,7,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
6187,1,,2,6,-1,8,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
6187,2,,1,6,-1,2,1,0,1,1,8,Work truck,170,800,5,1,4,-1,-1,0
6187,3,,1,6,-1,8,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
6187,4,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6188,1,,1,4,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6188,2,,2,4,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6189,1,,2,6,-1,2,5,2,2,1,2,-1,1,10,5,2,4,-1,-1,0
6189,2,,1,6,-1,4,1,5,2,1,1,-1,1,10,5,2,4,-1,-1,0
6190,1,,1,6,-1,5,1,0,5,1,1,-1,30,180,3,2,4,-1,-1,0
6190,2,,2,6,-1,5,1,0,2,1,1,-1,10,50,2,1,4,-1,-1,0
6190,3,,1,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,2,1,25,0
6190,4,,1,6,-1,4,1,0,5,1,1,-1,40,150,5,3,4,-1,-1,0
6191,1,,1,6,-1,7,1,0,1,1,1,-1,8,128,5,2,4,-1,-1,0
6194,1,,1,6,-1,4,1,0,1,1,1,-1,15,150,6,1,4,-1,-1,0
6194,2,,2,2,-1,4,1,0,3,1,1,-1,8,120,5,2,4,-1,-1,0
6195,1,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6196,1,,1,2,-1,6,1,0,1,1,1,-1,25,125,5,2,4,-1,-1,0
6197,1,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6197,2,,2,2,-1,2,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
6198,1,,1,6,-1,6,1,0,1,1,1,-1,20,20,5,2,4,-1,-1,0
6198,2,,2,6,-1,8,1,0,2,1,1,-1,5,30,3,2,4,-1,-1,0
6199,1,,2,6,-1,6,1,0,5,1,1,-1,15,100,3,2,4,-1,-1,0
6199,2,,2,6,-1,4,1,0,5,1,2,-1,15,250,5,2,4,-1,-1,0
6200,1,,2,6,-1,2,1,0,1,1,1,-1,5,25,7,2,4,-1,-1,0
6202,1,,1,6,-1,6,1,0,2,1,1,-1,35,140,2,2,4,-1,-1,1
6202,2,,2,6,-1,7,1,0,1,1,1,-1,15,120,4,2,4,-1,-1,1
6204,1,,2,2,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6204,2,,1,2,-1,6,1,0,1,1,1,-1,5,25,5,2,4,-1,-1,0
6205,1,,2,6,-1,3,1,0,1,1,1,-1,13,95,6,2,4,-1,-1,0
6207,1,,1,6,-1,6,1,2,1,1,1,-1,100,100,7,1,4,-1,-1,0
6207,2,,2,6,-1,6,1,2,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6208,1,,1,6,-1,8,1,0,2,1,1,-1,5,40,3,2,4,-1,-1,0
6208,2,,2,6,-1,3,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6214,1,,1,6,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6214,2,,2,2,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6215,1,,1,2,-1,6,1,10,1,1,1,-1,12,120,5,2,4,-1,-1,0
6215,2,,2,2,-1,6,3,10,1,1,2,-1,6,60,5,3,4,-1,-1,0
6216,1,,2,6,-1,6,1,0,2,1,1,-1,20,100,3,2,4,-1,-1,0
6216,2,,1,6,-1,8,1,0,1,1,8,car supplied by employer,75,450,3,3,4,-1,-1,0
6216,3,,2,6,-1,4,1,0,2,1,1,-1,4,30,4,2,2,1,8,0
6217,1,,2,6,-1,7,1,3,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6217,2,,1,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6218,1,,2,6,-1,4,1,0,1,1,1,-1,20,300,5,2,4,-1,-1,0
6218,2,,1,6,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6219,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6219,2,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6225,1,,2,6,-1,2,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
6226,1,,2,6,-1,4,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6226,2,,1,2,-1,4,1,0,1,1,1,-1,50,500,5,2,4,-1,-1,0
6227,1,,2,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
6228,1,,2,6,-1,6,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6230,1,,2,6,-1,6,2,1,2,1,1,-1,30,110,3,1,4,-1,-1,0
6230,2,,1,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6233,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6233,2,,2,6,-1,8,1,0,1,1,1,-1,15,200,2,2,4,-1,-1,0
6233,3,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6234,1,,2,6,-1,8,1,2,1,1,1,-1,27,500,5,2,4,-1,-1,0
6236,1,,1,4,-1,2,1,3,1,1,2,-1,175,1225,1,1,2,3,120,0
6236,2,,1,4,-1,2,1,100,3,2,-1,-1,-1,-1,-1,-1,2,6,110,0
6236,3,,2,4,-1,2,2,100,3,1,2,-1,120,1200,2,1,2,5,2,0
6238,1,,1,6,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
6238,2,,2,2,-1,6,1,0,1,1,1,-1,5,50,5,1,4,-1,-1,0
6241,1,,1,3,-1,3,1,5,1,1,1,-1,20,100,5,2,4,-1,-1,0
6241,2,,2,3,-1,6,1,10,1,1,3,-1,25,125,5,1,4,-1,-1,0
6242,1,,2,6,-1,4,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0
6242,2,,2,6,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6244,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
6244,2,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
